Company,Agent ID,Agent Name,Call ID,Customer ID,Call Start Time,Call End Time,Call Duration (seconds),Timestamp,Call Status,Call Type,Language,Region,Queue Name,Resolution Status,Hold Time (seconds),Talk Time (seconds),Wrap-up Time (seconds)
BioHealth,B201,Diana Prince,CALL-105184,CUST-6162,2026-07-14 13:54:20,2026-07-14 13:54:32,12,2026-07-14 13:54:20,Dropped,Inbound,German,North,Tech Support,Unresolved,0,0,0
AeroCorp,A101,Alice Smith,CALL-105185,CUST-7945,2026-07-10 05:04:14,2026-07-10 05:04:42,28,2026-07-10 05:04:14,Dropped,Outbound,Hindi,East,Billing,Unresolved,0,0,0
BioHealth,B201,Diana Prince,CALL-105186,CUST-5539,2026-07-05 15:11:03,2026-07-05 15:14:43,220,2026-07-05 15:11:03,Answered,Outbound,German,Central,Billing,Resolved,14,198,8
AeroCorp,Unknown,Unknown,CALL-105187,CUST-2927,2026-07-19 06:31:47,2026-07-19 06:32:03,16,2026-07-19 06:31:47,Missed,Inbound,English,East,Billing,Unresolved,0,0,0
EcoEnergy,E501,Molly Hooper,CALL-105188,CUST-1533,2026-07-12 08:14:59,2026-07-12 08:19:38,279,2026-07-12 08:14:59,Answered,Outbound,English,North,General Sales,Resolved,16,261,2
BioHealth,B203,Fiona Gallagher,CALL-105189,CUST-9767,2026-07-08 16:09:32,2026-07-08 16:13:07,215,2026-07-08 16:09:32,Answered,Inbound,Hindi,South,Tech Support,Resolved,0,194,21
DeltaFinance,D403,Leo Fitz,CALL-105190,CUST-5719,2026-07-03 08:59:21,2026-07-03 09:03:41,260,2026-07-03 08:59:21,Answered,Inbound,English,South,General Sales,Resolved,6,252,2
AeroCorp,A103,Charlie Brown,CALL-105191,CUST-4233,2026-07-15 19:33:28,2026-07-15 19:37:47,259,2026-07-15 19:33:28,Answered,Inbound,Hindi,Central,General Sales,Resolved,0,241,18
CloudTech,C302,Hannah Abbott,CALL-105192,CUST-7948,2026-07-08 05:51:34,2026-07-08 05:55:45,251,2026-07-08 05:51:34,Answered,Inbound,German,Central,Tech Support,Unresolved,6,242,3
EcoEnergy,E501,Molly Hooper,CALL-105193,CUST-2341,2026-07-08 11:54:13,2026-07-08 12:00:20,367,2026-07-08 11:54:13,Answered,Inbound,Spanish,North,General Sales,Resolved,20,336,11
AeroCorp,Unknown,Unknown,CALL-105194,CUST-8880,2026-07-18 05:15:10,2026-07-18 05:15:24,14,2026-07-18 05:15:10,Missed,Inbound,Spanish,Central,Billing,Unresolved,0,0,0
CloudTech,C303,Ian Malcolm,CALL-105195,CUST-7132,2026-07-03 09:16:54,2026-07-03 09:21:16,262,2026-07-03 09:16:54,Answered,Inbound,English,South,Account Queries,Resolved,13,240,9
CloudTech,C301,George Clark,CALL-105196,CUST-8345,2026-07-02 09:40:23,2026-07-02 09:43:20,177,2026-07-02 09:40:23,Answered,Inbound,English,North,General Sales,Resolved,4,142,31
CloudTech,C303,Ian Malcolm,CALL-105197,CUST-7383,2026-07-19 12:21:47,2026-07-19 12:24:22,155,2026-07-19 12:21:47,Answered,Inbound,German,East,Billing,Resolved,2,150,3
AeroCorp,A103,Charlie Brown,CALL-105198,CUST-7950,2026-07-16 23:31:16,2026-07-16 23:31:32,16,2026-07-16 23:31:16,Dropped,Outbound,Hindi,Central,General Sales,Unresolved,0,0,0
DeltaFinance,D402,Karen Page,CALL-105199,CUST-9853,2026-07-16 09:54:29,2026-07-16 09:57:59,210,2026-07-16 09:54:29,Answered,Inbound,Spanish,North,Billing,Resolved,15,164,31
CloudTech,C302,Hannah Abbott,CALL-105200,CUST-7511,2026-07-05 17:25:39,2026-07-05 17:29:54,255,2026-07-05 17:25:39,Answered,Outbound,Spanish,West,Tech Support,Resolved,74,176,5
AeroCorp,A103,Charlie Brown,CALL-105201,CUST-3073,2026-07-12 15:43:10,2026-07-12 15:43:36,26,2026-07-12 15:43:10,Dropped,Outbound,Hindi,Central,General Sales,Unresolved,0,0,0
CloudTech,C302,Hannah Abbott,CALL-105202,CUST-7077,2026-07-09 08:07:23,2026-07-09 08:10:41,198,2026-07-09 08:07:23,Answered,Inbound,Spanish,Central,Tech Support,Resolved,12,184,2
EcoEnergy,Unknown,Unknown,CALL-105203,CUST-8811,2026-07-17 14:04:23,2026-07-17 14:04:50,27,2026-07-17 14:04:23,Missed,Outbound,Hindi,East,Tech Support,Unresolved,0,0,0
AeroCorp,A102,Bob Johnson,CALL-105204,CUST-9738,2026-07-09 16:22:19,2026-07-09 16:26:04,225,2026-07-09 16:22:19,Answered,Inbound,German,East,Billing,Resolved,2,196,27
EcoEnergy,E501,Molly Hooper,CALL-105205,CUST-5262,2026-07-20 06:19:14,2026-07-20 06:22:57,223,2026-07-20 06:19:14,Answered,Outbound,Spanish,Central,Account Queries,Unresolved,12,177,34
AeroCorp,A101,Alice Smith,CALL-105206,CUST-9549,2026-07-09 10:55:08,2026-07-09 10:57:13,125,2026-07-09 10:55:08,Answered,Outbound,French,Central,Account Queries,Resolved,0,123,2
AeroCorp,A102,Bob Johnson,CALL-105207,CUST-2360,2026-07-13 07:03:36,2026-07-13 07:08:12,276,2026-07-13 07:03:36,Answered,Inbound,Spanish,Central,Tech Support,Resolved,54,167,55
BioHealth,B203,Fiona Gallagher,CALL-105208,CUST-1713,2026-07-09 13:10:23,2026-07-09 13:15:34,311,2026-07-09 13:10:23,Answered,Outbound,English,West,Tech Support,Escalated,17,260,34
AeroCorp,A103,Charlie Brown,CALL-105209,CUST-1236,2026-07-21 16:08:30,2026-07-21 16:11:52,202,2026-07-21 16:08:30,Answered,Outbound,Spanish,North,Tech Support,Resolved,11,180,11
EcoEnergy,E502,Nathan Drake,CALL-105210,CUST-6267,2026-07-17 14:28:20,2026-07-17 14:31:08,168,2026-07-17 14:28:20,Answered,Outbound,English,East,Tech Support,Resolved,12,148,8
EcoEnergy,Unknown,Unknown,CALL-105211,CUST-6990,2026-07-17 13:44:59,2026-07-17 13:45:23,24,2026-07-17 13:44:59,Missed,Inbound,German,Central,Tech Support,Unresolved,0,0,0
AeroCorp,A101,Alice Smith,CALL-105212,CUST-5240,2026-07-06 00:41:36,2026-07-06 00:44:25,169,2026-07-06 00:41:36,Answered,Inbound,French,South,Billing,Resolved,0,148,21
BioHealth,B202,Evan Wright,CALL-105213,CUST-6764,2026-07-19 16:45:14,2026-07-19 16:50:05,291,2026-07-19 16:45:14,Answered,Inbound,Spanish,Central,Tech Support,Unresolved,5,273,13
AeroCorp,A102,Bob Johnson,CALL-105214,CUST-1451,2026-07-16 02:50:23,2026-07-16 02:53:21,178,2026-07-16 02:50:23,Answered,Inbound,Spanish,Central,Account Queries,Escalated,13,141,24
DeltaFinance,Unknown,Unknown,CALL-105215,CUST-7527,2026-07-07 07:39:50,2026-07-07 07:39:58,8,2026-07-07 07:39:50,Missed,Inbound,Hindi,Central,Account Queries,Unresolved,0,0,0
EcoEnergy,E503,Oliver Queen,CALL-105216,CUST-7325,2026-07-08 08:44:26,2026-07-08 08:47:04,158,2026-07-08 08:44:26,Answered,Inbound,Hindi,South,Tech Support,Resolved,5,129,24
EcoEnergy,E502,Nathan Drake,CALL-105217,CUST-6972,2026-07-02 11:03:27,2026-07-02 11:06:12,165,2026-07-02 11:03:27,Answered,Inbound,English,South,Account Queries,Resolved,19,139,7
DeltaFinance,D403,Leo Fitz,CALL-105218,CUST-7220,2026-07-11 10:42:39,2026-07-11 10:45:56,197,2026-07-11 10:42:39,Answered,Inbound,German,South,Billing,Resolved,4,165,28
AeroCorp,A102,Bob Johnson,CALL-105219,CUST-5949,2026-07-11 16:40:16,2026-07-11 16:43:21,185,2026-07-11 16:40:16,Answered,Inbound,Hindi,North,Tech Support,Resolved,7,175,3
EcoEnergy,E501,Molly Hooper,CALL-105220,CUST-9896,2026-07-15 14:24:36,2026-07-15 14:27:54,198,2026-07-15 14:24:36,Answered,Outbound,Spanish,North,Tech Support,Unresolved,10,155,33
AeroCorp,Unknown,Unknown,CALL-105221,CUST-2428,2026-07-11 05:21:04,2026-07-11 05:21:20,16,2026-07-11 05:21:04,Missed,Inbound,Hindi,Central,Tech Support,Unresolved,0,0,0
AeroCorp,A103,Charlie Brown,CALL-105222,CUST-9782,2026-07-03 07:03:27,2026-07-03 07:04:50,83,2026-07-03 07:03:27,Answered,Inbound,German,Central,General Sales,Resolved,12,71,0
AeroCorp,A101,Alice Smith,CALL-105223,CUST-7992,2026-07-13 13:43:03,2026-07-13 13:46:00,177,2026-07-13 13:43:03,Answered,Inbound,German,West,Tech Support,Resolved,8,161,8
EcoEnergy,E502,Nathan Drake,CALL-105224,CUST-4510,2026-07-03 11:22:37,2026-07-03 11:27:02,265,2026-07-03 11:22:37,Answered,Inbound,English,East,Billing,Resolved,3,241,21
CloudTech,C303,Ian Malcolm,CALL-105225,CUST-3575,2026-07-05 15:38:27,2026-07-05 15:41:30,183,2026-07-05 15:38:27,Answered,Inbound,German,North,Account Queries,Resolved,7,173,3
EcoEnergy,Unknown,Unknown,CALL-105226,CUST-7807,2026-07-20 04:42:27,2026-07-20 04:42:35,8,2026-07-20 04:42:27,Missed,Outbound,Hindi,Central,Billing,Unresolved,0,0,0
AeroCorp,A103,Charlie Brown,CALL-105227,CUST-2243,2026-07-14 08:43:42,2026-07-14 08:43:57,15,2026-07-14 08:43:42,Dropped,Inbound,English,West,General Sales,Unresolved,0,0,0
EcoEnergy,E503,Oliver Queen,CALL-105228,CUST-5976,2026-07-09 01:53:16,2026-07-09 01:57:54,278,2026-07-09 01:53:16,Answered,Outbound,English,North,General Sales,Resolved,39,238,1
EcoEnergy,E503,Oliver Queen,CALL-105229,CUST-7962,2026-07-03 05:44:26,2026-07-03 05:46:17,111,2026-07-03 05:44:26,Answered,Outbound,French,Central,General Sales,Resolved,7,100,4
BioHealth,B203,Fiona Gallagher,CALL-105230,CUST-5149,2026-07-11 20:33:26,2026-07-11 20:36:46,200,2026-07-11 20:33:26,Answered,Inbound,German,East,Tech Support,Escalated,2,154,44
CloudTech,C302,Hannah Abbott,CALL-105231,CUST-1412,2026-07-01 05:07:06,2026-07-01 05:10:51,225,2026-07-01 05:07:06,Answered,Inbound,Spanish,West,General Sales,Resolved,6,203,16
AeroCorp,A103,Charlie Brown,CALL-105232,CUST-4780,2026-07-01 07:48:03,2026-07-01 07:51:26,203,2026-07-01 07:48:03,Answered,Inbound,Spanish,West,Account Queries,Resolved,6,195,2
EcoEnergy,E502,Nathan Drake,CALL-105233,CUST-6601,2026-07-07 09:56:42,2026-07-07 09:59:58,196,2026-07-07 09:56:42,Answered,Inbound,Spanish,North,Account Queries,Resolved,29,156,11
EcoEnergy,E501,Molly Hooper,CALL-105234,CUST-6796,2026-07-15 08:25:11,2026-07-15 08:29:36,265,2026-07-15 08:25:11,Answered,Inbound,French,West,Tech Support,Unresolved,35,229,1
EcoEnergy,E501,Molly Hooper,CALL-105235,CUST-6839,2026-07-11 16:09:55,2026-07-11 16:14:31,276,2026-07-11 16:09:55,Answered,Inbound,Spanish,South,Tech Support,Resolved,16,224,36
DeltaFinance,Unknown,Unknown,CALL-105236,CUST-8541,2026-07-05 05:02:23,2026-07-05 05:02:49,26,2026-07-05 05:02:23,Missed,Inbound,Spanish,West,General Sales,Unresolved,0,0,0
AeroCorp,A103,Charlie Brown,CALL-105237,CUST-1166,2026-07-13 05:32:12,2026-07-13 05:35:03,171,2026-07-13 05:32:12,Answered,Outbound,French,South,General Sales,Resolved,9,115,47
BioHealth,B202,Evan Wright,CALL-105238,CUST-9314,2026-07-09 07:40:54,2026-07-09 07:44:05,191,2026-07-09 07:40:54,Answered,Inbound,Spanish,North,General Sales,Resolved,11,177,3
EcoEnergy,E503,Oliver Queen,CALL-105239,CUST-7970,2026-07-11 17:15:27,2026-07-11 17:15:51,24,2026-07-11 17:15:27,Dropped,Outbound,French,South,Account Queries,Unresolved,0,0,0
EcoEnergy,E503,Oliver Queen,CALL-105240,CUST-7863,2026-07-03 16:47:49,2026-07-03 16:51:27,218,2026-07-03 16:47:49,Answered,Inbound,Spanish,North,General Sales,Escalated,25,149,44
AeroCorp,A102,Bob Johnson,CALL-105241,CUST-4213,2026-07-08 14:11:08,2026-07-08 14:11:49,41,2026-07-08 14:11:08,Answered,Inbound,Spanish,West,Tech Support,Resolved,2,10,29
CloudTech,C303,Ian Malcolm,CALL-105242,CUST-7660,2026-07-04 12:06:53,2026-07-04 12:11:23,270,2026-07-04 12:06:53,Answered,Inbound,English,South,Account Queries,Unresolved,15,240,15
BioHealth,B202,Evan Wright,CALL-105243,CUST-9247,2026-07-09 05:20:41,2026-07-09 05:22:50,129,2026-07-09 05:20:41,Answered,Outbound,Spanish,East,General Sales,Resolved,40,84,5
DeltaFinance,D402,Karen Page,CALL-105244,CUST-6723,2026-07-09 05:50:18,2026-07-09 05:53:08,170,2026-07-09 05:50:18,Answered,Inbound,French,South,Billing,Resolved,14,136,20
AeroCorp,A103,Charlie Brown,CALL-105245,CUST-8062,2026-07-02 14:38:41,2026-07-02 14:42:53,252,2026-07-02 14:38:41,Answered,Outbound,English,Central,Billing,Resolved,24,224,4
AeroCorp,A103,Charlie Brown,CALL-105246,CUST-4707,2026-07-07 06:27:52,2026-07-07 06:28:06,14,2026-07-07 06:27:52,Dropped,Inbound,English,South,Billing,Unresolved,0,0,0
AeroCorp,A103,Charlie Brown,CALL-105247,CUST-2289,2026-07-18 07:25:44,2026-07-18 07:28:59,195,2026-07-18 07:25:44,Answered,Outbound,French,West,General Sales,Unresolved,18,171,6
DeltaFinance,D403,Leo Fitz,CALL-105248,CUST-3147,2026-07-11 14:46:48,2026-07-11 14:49:25,157,2026-07-11 14:46:48,Answered,Outbound,French,North,General Sales,Unresolved,9,117,31
DeltaFinance,Unknown,Unknown,CALL-105249,CUST-9400,2026-07-18 06:02:35,2026-07-18 06:02:44,9,2026-07-18 06:02:35,Missed,Outbound,German,East,Tech Support,Unresolved,0,0,0
EcoEnergy,Unknown,Unknown,CALL-105250,CUST-4178,2026-07-08 07:33:45,2026-07-08 07:33:52,7,2026-07-08 07:33:45,Missed,Inbound,Hindi,South,Tech Support,Unresolved,0,0,0
CloudTech,C301,George Clark,CALL-105251,CUST-3162,2026-07-21 08:00:19,2026-07-21 08:04:25,246,2026-07-21 08:00:19,Answered,Inbound,English,Central,Tech Support,Resolved,6,155,85
EcoEnergy,Unknown,Unknown,CALL-105252,CUST-2474,2026-07-01 18:31:40,2026-07-01 18:32:02,22,2026-07-01 18:31:40,Missed,Outbound,German,South,Tech Support,Unresolved,0,0,0
BioHealth,B203,Fiona Gallagher,CALL-105253,CUST-5864,2026-07-15 08:36:48,2026-07-15 08:41:20,272,2026-07-15 08:36:48,Answered,Inbound,Spanish,South,Tech Support,Unresolved,8,230,34
DeltaFinance,D403,Leo Fitz,CALL-105254,CUST-3778,2026-07-15 15:32:53,2026-07-15 15:36:14,201,2026-07-15 15:32:53,Answered,Inbound,French,North,Account Queries,Escalated,24,161,16
CloudTech,Unknown,Unknown,CALL-105255,CUST-1387,2026-07-14 09:23:41,2026-07-14 09:24:07,26,2026-07-14 09:23:41,Missed,Inbound,English,East,General Sales,Unresolved,0,0,0
AeroCorp,A102,Bob Johnson,CALL-105256,CUST-4886,2026-07-16 10:07:42,2026-07-16 10:10:36,174,2026-07-16 10:07:42,Answered,Inbound,Spanish,East,Account Queries,Escalated,13,156,5
CloudTech,C303,Ian Malcolm,CALL-105257,CUST-4628,2026-07-07 09:25:55,2026-07-07 09:28:26,151,2026-07-07 09:25:55,Answered,Inbound,French,East,Billing,Resolved,5,136,10
BioHealth,B203,Fiona Gallagher,CALL-105258,CUST-8296,2026-07-08 14:17:41,2026-07-08 14:21:22,221,2026-07-08 14:17:41,Answered,Inbound,French,East,Billing,Resolved,16,195,10
BioHealth,B201,Diana Prince,CALL-105259,CUST-3059,2026-07-01 07:32:58,2026-07-01 07:37:13,255,2026-07-01 07:32:58,Answered,Inbound,Spanish,Central,Billing,Resolved,19,235,1
BioHealth,B202,Evan Wright,CALL-105260,CUST-9298,2026-07-08 06:20:22,2026-07-08 06:24:04,222,2026-07-08 06:20:22,Answered,Outbound,Spanish,Central,Account Queries,Resolved,27,135,60
EcoEnergy,E501,Molly Hooper,CALL-105261,CUST-8831,2026-07-01 18:31:31,2026-07-01 18:35:51,260,2026-07-01 18:31:31,Answered,Inbound,French,North,General Sales,Escalated,15,199,46
BioHealth,B202,Evan Wright,CALL-105262,CUST-5269,2026-07-21 16:21:46,2026-07-21 16:24:08,142,2026-07-21 16:21:46,Answered,Inbound,German,North,Account Queries,Escalated,5,135,2
EcoEnergy,E501,Molly Hooper,CALL-105263,CUST-8453,2026-07-18 21:03:39,2026-07-18 21:08:19,280,2026-07-18 21:03:39,Answered,Inbound,German,East,General Sales,Resolved,13,256,11
AeroCorp,A101,Alice Smith,CALL-105264,CUST-1229,2026-07-21 15:02:24,2026-07-21 15:05:06,162,2026-07-21 15:02:24,Answered,Inbound,French,West,Tech Support,Resolved,24,118,20
EcoEnergy,Unknown,Unknown,CALL-105265,CUST-2477,2026-07-10 06:10:02,2026-07-10 06:10:19,17,2026-07-10 06:10:02,Missed,Outbound,French,East,Tech Support,Unresolved,0,0,0
DeltaFinance,D402,Karen Page,CALL-105266,CUST-4380,2026-07-06 09:49:16,2026-07-06 09:52:12,176,2026-07-06 09:49:16,Answered,Inbound,Hindi,East,Tech Support,Resolved,4,148,24
EcoEnergy,E501,Molly Hooper,CALL-105267,CUST-2420,2026-07-16 08:23:05,2026-07-16 08:23:20,15,2026-07-16 08:23:05,Dropped,Outbound,French,Central,General Sales,Unresolved,0,0,0
BioHealth,B202,Evan Wright,CALL-105268,CUST-2439,2026-07-03 06:24:35,2026-07-03 06:27:59,204,2026-07-03 06:24:35,Answered,Outbound,German,Central,Tech Support,Resolved,14,157,33
CloudTech,C303,Ian Malcolm,CALL-105269,CUST-8790,2026-07-14 19:41:24,2026-07-14 19:44:30,186,2026-07-14 19:41:24,Answered,Outbound,Hindi,North,General Sales,Resolved,18,138,30
EcoEnergy,Unknown,Unknown,CALL-105270,CUST-9447,2026-07-11 08:29:27,2026-07-11 08:29:33,6,2026-07-11 08:29:27,Missed,Inbound,German,Central,Billing,Unresolved,0,0,0
DeltaFinance,D403,Leo Fitz,CALL-105271,CUST-8801,2026-07-14 06:53:09,2026-07-14 06:53:28,19,2026-07-14 06:53:09,Dropped,Inbound,German,Central,Tech Support,Unresolved,0,0,0
CloudTech,C303,Ian Malcolm,CALL-105272,CUST-1613,2026-07-06 22:35:42,2026-07-06 22:38:49,187,2026-07-06 22:35:42,Answered,Inbound,French,North,General Sales,Unresolved,15,171,1
BioHealth,B201,Diana Prince,CALL-105273,CUST-7229,2026-07-02 08:50:17,2026-07-02 08:54:08,231,2026-07-02 08:50:17,Answered,Inbound,German,Central,Account Queries,Unresolved,8,218,5
DeltaFinance,D401,Jack Ryan,CALL-105274,CUST-5007,2026-07-02 15:16:49,2026-07-02 15:21:34,285,2026-07-02 15:16:49,Answered,Inbound,English,West,Billing,Unresolved,2,280,3
DeltaFinance,D403,Leo Fitz,CALL-105275,CUST-3843,2026-07-05 06:52:18,2026-07-05 06:55:55,217,2026-07-05 06:52:18,Answered,Inbound,Hindi,East,Account Queries,Resolved,12,152,53
DeltaFinance,Unknown,Unknown,CALL-105276,CUST-6575,2026-07-14 06:45:11,2026-07-14 06:45:26,15,2026-07-14 06:45:11,Missed,Inbound,French,North,Account Queries,Unresolved,0,0,0
BioHealth,B202,Evan Wright,CALL-105277,CUST-1384,2026-07-09 08:04:47,2026-07-09 08:08:10,203,2026-07-09 08:04:47,Answered,Outbound,Hindi,South,Tech Support,Escalated,0,189,14
CloudTech,C301,George Clark,CALL-105278,CUST-7096,2026-07-04 14:22:33,2026-07-04 14:26:41,248,2026-07-04 14:22:33,Answered,Inbound,French,South,Account Queries,Resolved,27,219,2
DeltaFinance,D401,Jack Ryan,CALL-105279,CUST-6867,2026-07-13 15:15:27,2026-07-13 15:17:50,143,2026-07-13 15:15:27,Answered,Inbound,German,South,Tech Support,Unresolved,12,129,2
AeroCorp,A103,Charlie Brown,CALL-105280,CUST-8258,2026-07-10 00:44:51,2026-07-10 00:47:54,183,2026-07-10 00:44:51,Answered,Outbound,Spanish,South,Billing,Resolved,4,172,7
AeroCorp,A103,Charlie Brown,CALL-105281,CUST-3719,2026-07-08 14:40:30,2026-07-08 14:42:47,137,2026-07-08 14:40:30,Answered,Inbound,Spanish,North,Account Queries,Resolved,6,105,26
CloudTech,C302,Hannah Abbott,CALL-105282,CUST-7007,2026-07-18 13:11:10,2026-07-18 13:15:30,260,2026-07-18 13:11:10,Answered,Inbound,Spanish,West,Billing,Resolved,20,237,3
BioHealth,B203,Fiona Gallagher,CALL-105283,CUST-9414,2026-07-17 01:49:37,2026-07-17 01:50:04,27,2026-07-17 01:49:37,Dropped,Outbound,German,East,General Sales,Unresolved,0,0,0
CloudTech,C301,George Clark,CALL-105284,CUST-5274,2026-07-17 13:18:29,2026-07-17 13:20:53,144,2026-07-17 13:18:29,Answered,Inbound,Hindi,South,General Sales,Unresolved,18,105,21
BioHealth,B201,Diana Prince,CALL-105285,CUST-7397,2026-07-17 16:12:01,2026-07-17 16:14:12,131,2026-07-17 16:12:01,Answered,Outbound,German,North,Tech Support,Resolved,32,81,18
DeltaFinance,D402,Karen Page,CALL-105286,CUST-8903,2026-07-03 14:29:31,2026-07-03 14:32:48,197,2026-07-03 14:29:31,Answered,Outbound,French,East,General Sales,Resolved,22,160,15
CloudTech,C301,George Clark,CALL-105287,CUST-5915,2026-07-13 20:53:00,2026-07-13 20:53:05,5,2026-07-13 20:53:00,Dropped,Inbound,Spanish,East,General Sales,Unresolved,0,0,0
CloudTech,C301,George Clark,CALL-105288,CUST-4903,2026-07-19 15:12:34,2026-07-19 15:18:29,355,2026-07-19 15:12:34,Answered,Inbound,Spanish,East,Billing,Resolved,80,254,21
DeltaFinance,D402,Karen Page,CALL-105289,CUST-6315,2026-07-19 15:29:40,2026-07-19 15:29:58,18,2026-07-19 15:29:40,Dropped,Outbound,Hindi,Central,Tech Support,Unresolved,0,0,0
BioHealth,B203,Fiona Gallagher,CALL-105290,CUST-8886,2026-07-04 09:08:12,2026-07-04 09:09:59,107,2026-07-04 09:08:12,Answered,Inbound,Spanish,South,Billing,Resolved,7,88,12
AeroCorp,A102,Bob Johnson,CALL-105291,CUST-9615,2026-07-04 13:04:19,2026-07-04 13:07:30,191,2026-07-04 13:04:19,Answered,Inbound,Spanish,North,Account Queries,Resolved,22,168,1
CloudTech,C303,Ian Malcolm,CALL-105292,CUST-8172,2026-07-02 05:52:44,2026-07-02 05:56:06,202,2026-07-02 05:52:44,Answered,Outbound,Spanish,South,Billing,Resolved,5,195,2
EcoEnergy,E502,Nathan Drake,CALL-105293,CUST-6319,2026-07-12 20:15:24,2026-07-12 20:19:19,235,2026-07-12 20:15:24,Answered,Outbound,French,North,Billing,Escalated,13,215,7
AeroCorp,A101,Alice Smith,CALL-105294,CUST-2869,2026-07-11 09:33:29,2026-07-11 09:37:53,264,2026-07-11 09:33:29,Answered,Inbound,Hindi,South,Tech Support,Resolved,30,204,30
EcoEnergy,E501,Molly Hooper,CALL-105295,CUST-4243,2026-07-20 15:57:55,2026-07-20 16:01:22,207,2026-07-20 15:57:55,Answered,Inbound,German,West,Billing,Resolved,3,202,2
EcoEnergy,E501,Molly Hooper,CALL-105296,CUST-7392,2026-07-17 11:20:07,2026-07-17 11:24:43,276,2026-07-17 11:20:07,Answered,Inbound,German,Central,General Sales,Resolved,40,227,9
BioHealth,B201,Diana Prince,CALL-105297,CUST-9240,2026-07-05 07:53:57,2026-07-05 07:57:50,233,2026-07-05 07:53:57,Answered,Inbound,Hindi,South,General Sales,Resolved,0,233,0
DeltaFinance,D402,Karen Page,CALL-105298,CUST-7995,2026-07-21 14:24:01,2026-07-21 14:28:25,264,2026-07-21 14:24:01,Answered,Outbound,Spanish,East,Account Queries,Resolved,25,198,41
EcoEnergy,E502,Nathan Drake,CALL-105299,CUST-6870,2026-07-09 07:02:37,2026-07-09 07:07:26,289,2026-07-09 07:02:37,Answered,Inbound,French,South,Billing,Resolved,3,281,5
CloudTech,C302,Hannah Abbott,CALL-105300,CUST-5797,2026-07-05 09:34:47,2026-07-05 09:38:21,214,2026-07-05 09:34:47,Answered,Inbound,German,South,Billing,Escalated,2,204,8
CloudTech,C301,George Clark,CALL-105301,CUST-4947,2026-07-17 11:30:50,2026-07-17 11:33:25,155,2026-07-17 11:30:50,Answered,Inbound,French,Central,Tech Support,Unresolved,27,128,0
BioHealth,B202,Evan Wright,CALL-105302,CUST-2133,2026-07-01 06:18:26,2026-07-01 06:18:32,6,2026-07-01 06:18:26,Dropped,Inbound,Spanish,North,General Sales,Unresolved,0,0,0
AeroCorp,A101,Alice Smith,CALL-105303,CUST-7961,2026-07-03 13:25:45,2026-07-03 13:27:19,94,2026-07-03 13:25:45,Answered,Inbound,English,South,Tech Support,Resolved,8,70,16
CloudTech,C302,Hannah Abbott,CALL-105304,CUST-4297,2026-07-11 15:45:16,2026-07-11 15:50:00,284,2026-07-11 15:45:16,Answered,Outbound,Spanish,South,Account Queries,Resolved,9,247,28
EcoEnergy,E501,Molly Hooper,CALL-105305,CUST-3867,2026-07-04 08:09:48,2026-07-04 08:13:18,210,2026-07-04 08:09:48,Answered,Inbound,English,Central,Account Queries,Resolved,10,187,13
BioHealth,B201,Diana Prince,CALL-105306,CUST-3748,2026-07-11 14:14:00,2026-07-11 14:17:00,180,2026-07-11 14:14:00,Answered,Inbound,German,North,Tech Support,Resolved,3,138,39
AeroCorp,A103,Charlie Brown,CALL-105307,CUST-4658,2026-07-04 15:25:27,2026-07-04 15:29:24,237,2026-07-04 15:25:27,Answered,Outbound,English,North,Billing,Resolved,17,219,1
CloudTech,C302,Hannah Abbott,CALL-105308,CUST-8511,2026-07-16 09:57:52,2026-07-16 09:58:54,62,2026-07-16 09:57:52,Answered,Outbound,German,Central,Account Queries,Resolved,16,39,7
